Company,SEDAR_url,mailAddress,contactName,bizEmail,telNum,faxNum,dateForm,jurisdiction,industryClass,cusipNum,finYearEnd,hqAddress,principalRegulator,shortFormProspectusIssuer,reportJurisdiction,stockExchange,stockSym,auditor,generalPartner,transferAgent,assets
,,"400 - 725 Granville Street
Pacific Centre
Vancouver, BC
V7Y 1G5","Raoul Thomas, President",rthomas@cgimg.com,786 581-4800,786 523-0590,Oct 20 2016,British Columbia,real estate,,Dec 31,"400 - 725 Granville Street
Pacific Centre
Vancouver, BC
V7Y 1G5",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,BDO Canada LLP,N/A,Olympia Trust Company,"$25,000,001 to $100,000,000"
,,"400 - 725 Granville Street
Pacific Centre
Vancouver, BC
V7Y 1G5",Raoul Thomas,rthomas@cgimg.com,786 581-4800,,Dec 13 2019,British Columbia,real estate,,Dec 31,"400 - 725 Granville Street
Pacific Centre
Vancouver, BC
V7Y 1G5",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,BDO Canada LLP,CGI Fund Equity Canada Corp.,Olympia Trust Company,"$5,000,001 to $25,000,000"
,,"4905-36 Avenue, Building B
Delta, BritishColumbia
V4K 3N2",L. Evan Baergen,Evan@AxiomAdvisors.ca,604 940-8826,,Aug 19 2020,British Columbia,real estate,,Dec 31,"4905-36 Avenue, Building B
Delta, British Columbia
V4K 3N2",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,Rice & Company LLP,,,"Under $5,000,000"
,,"AFFAIRES CORPORATIVES
1350 René-Lévesque Blvd. West
25th Floor
Montréal, Québec
H3G 1T4",Benoit Dubé,b.dube@cgi.com,514 841-3200,514 841-3440,Sep 29 1981,Quebec,other,12532H,Sep 30,"AFFAIRES CORPORATIVES
1350 René-Lévesque Blvd. West
25th Floor
Montréal, Québec
H3G 1T4",Quebec,Yes,"British Columbia, Alberta, Saskatchewan, Manitoba, Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland","TSX, NYSE",GIB,PricewaterhouseCoopers LLP,,Computershare Investor Services Inc.,"Over $1,000,000,000"
,,"155 Wellington Street West
Suite 2920
Toronto, ON
M5V 3H1",Cheree Scott,c.scott@continentalgold.com,416 583-5610,416 595-9918,Jul 2 1986,Bermuda,junior natural resource - mining,G23850,Dec 31,"155 Wellington Street West
Suite 2920
Toronto, ON
M5V 3H1",Ontario,Yes,Ceased Reporting,N/A,,PriceWaterhouseCoopers LLP,None,Computershare Investor Services Inc.,"$25,000,001 to $100,000,000"
,,"333 Bay Street
Suite 2400
Toronto, Ontario
M5H 2T6","Tralisa Maraj, Chief Financial Officer and Secretary",tmaraj@cgxenergy.com,832 300-3200,281 492-7110,Feb 21 1994,Ontario,oil and gas - integrated oils,125405,Dec 31,"333 Bay Street
Suite 2400
Toronto, Ontario
M5H 2T6",Ontario,Yes,"British Columbia, Alberta, Saskatchewan, Manitoba, Ontario, New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland",TSX Venture,OYL,Ernst & Young LLP,,TSX Trust Company,"$100,000,001 to $500,000,000"
,,"1200 Waterfront Centre
200 Burrard Street
Vancouver, British Columbia
V7X 1T2",Christopher Gulka,cgulka@workingcapitalcorp.com,403 262-2803,,Jun 16 2017,Alberta,junior natural resource - mining,,Dec 31,"1200 Waterfront Centre
200 Burrard Street
Vancouver, British Columbia
V7X 1T2",British Columbia,No,"British Columbia, Alberta",N/A,,D & H GroupLLP,,TMX Trust Company,"Under $5,000,000"
,,"3045 Southcreek Road, #11
Mississauga, ON
L4X 2E9",Fred Fisher,ffisher@chaichanamining.com,905 624-2266,905 602-2267,Feb 12 2007,Canada,junior natural resource - mining,157452,May 31,"3045 Southcreek Road, #11
Mississauga, ON
L4X 2E9",Ontario,No,"British Columbia, Alberta, Ontario",Canada - CSE,CNN,"McGovern, Hurley, Cunningham, LLP",,Olympia Transfer Services Inc.,"Under $5,000,000"
,,"Unit 100 -12051 Horseshoe Way
Richmond, BC
V7A 4V4",Wilman Wong,n/a,604 272-4118,604 272-4113,Aug 12 1981,Canada Business Corp. Act,other,15745J,Dec 31,"Unit 100 - 12051 Horseshoe Way
Richmond, BC
V7A 4V4",British Columbia,No,Other than Canada,N/A,,Deloitte & Touche,,Computershare Investor Services Inc.,"$25,000,001 to $100,000,000"
,,"1250, 521 - 3 Avenue SW
Calgary, Alberta
T2P 3T3",Dan T. Wilson,,403 294-0777,403 515-3999,Mar 28 1996,Alberta,oil and gas - oil and gas producers,157469,Dec 31,"1250, 521 - 3 Avenue SW
Calgary, Alberta
T2P 3T3",No filing is or has previously been made under the MRRS Prospectus Policy,No,"British Columbia, Alberta, Saskatchewan, Manitoba, Ontario",TSX,CSH,KPMG LLP,,C.I.B.C. Mellon Trust Company,"$25,000,001 to $100,000,000"
,,"1430 - 800 West Pender Street
Vancouver, British Columbia
V6C 2V6",Xavier Wenzel,xwenzel@chakanacopper.com,604 638-8063,604 648-8105,May 2 2011,British Columbia,junior natural resource - mining,15748D,May 31,"1430 - 800 West Pender Street
Vancouver, British Columbia
V6C 2V6",British Columbia,No,"British Columbia, Alberta",TSX Venture,PERU,Smythe LLP,,TSX Trust Company,"Under $5,000,000"
,,"82 Richmond Street East
Toronto, Ontario
M5C 1P1","John Varghese, CEO",ir@chalicebrandsltd.com,971 371-2685,,Apr 13 2011,Ontario,consumer products - biotechnology/pharmaceuticals,15756R,Dec 31,"82 Richmond Street East
Toronto, Ontario
M5C 1P1",Ontario,Yes,"British Columbia, Alberta, Ontario","Other, Canada - CSE",CHAL,"Baker Tilly US, LLP",,Odyssey Trust Company,"Under $5,000,000"
,,"P.O. Box 428
West Perth, Western Australia
6872",Jamie Armes,JArmes@chalicegold.com,618 93223960,,Oct 13 2005,Australia,metals and minerals - mining,Q2261V,Jun 30,"Level 3, 46 Colin Street
West Perth, Western Australia
6005",Ontario,Yes,Ontario,"Australia, Over-the-counter markets",CHN,HLB Mann Judd,,Computershare Investor Services Inc.,"$25,000,001 to $100,000,000"
,,"1071 Mainland Street
2nd Floor
Vancouver, British Columbia
V6B 5P9",Kris Sutherland,ksutherland@chalk.com,604 684-9399,604 684-0326,Feb 22 2002,British Columbia,other,157571,Dec 31,"1071 Mainland Street
2nd Floor
Vancouver, British Columbia
V6B 5P9",British Columbia,Yes,"British Columbia, Alberta, Saskatchewan, Manitoba, Ontario, New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland",TSX Venture,CKM,KPMG,Jim Pickles,Computershare Trust Company of Canada,"$5,000,001 to $25,000,000"
,,"Attn: Kelly Pladson
700-838 W Hastings Street
Vancouver, BC
V6C 0A6",Salvatore Ciccone,kellypladson@icloud.com,778 889-3141,,Oct 16 2014,BC,other,15757Q,Dec 31,"700-838 W Hastings Street
Vancouver, BC
V6C 0A6",British Columbia,No,"British Columbia, Alberta, Ontario",N/A,,Harbourside CPA,,Odyssey Trust Company,"Under $5,000,000"
,,"Suite 200, 744 - 4th Avenue SW
Calgary, Alberta
T2P 3T4",Investor Relations,investorinfo@challenger-energy.com,403 503-8810,403 503-8811,Dec 1 2005,Alberta,oil and gas - oil and gas producers,15758N,Dec 31,"Suite 200, 744 - 4th Avenue SW
Calgary, Alberta
T2P 3T4",Alberta,Yes,"British Columbia, Alberta, Saskatchewan, Manitoba, Ontario, New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland",TSX Venture,CHQ,Meyers Norris Penny LLP,,Olympia Trust Company,"$5,000,001 to $25,000,000"
,,"700, 639 - 5th Avenue SW
Calgary, Alberta
T2P 0M9",Robert Zakresky,,403 705-3135,403 705-3130,Apr 25 2005,Alberta,junior natural resource - oil and gas,15767,Dec 31,"700, 639 - 5th Avenue SW
Calgary, Alberta
T2P 0M9",No filing is or has previously been made under the MRRS Prospectus Policy,Yes,"British Columbia, Alberta, Saskatchewan, Ontario, Quebec",TSX,CXN,KPMG,,Valiant Trust Company,"$5,000,001 to $25,000,000"
,,"2005 - 9th Street, S.W.
Calgary, Alberta
T2T 3C4",Richard D. Kantor,richard.cbear@shaw.ca,403 229-9522,403 229-9518,Apr 23 1987,Alberta,junior natural resource - mining,15849E,Dec 31,"2005 - 9th Street, S.W.
Calgary, Alberta
T2T 3C4",Alberta,No,"British Columbia, Alberta, Ontario",TSX Venture,CBA,BDO Canada LLP,,AST Trust Company (Canada),"Under $5,000,000"
,,"Champion Communication Services, Inc.
1610 Woodstead Court
Suite 330
The Woodlands, Texas
77380",Albert F. Richmond/Pamela Cooper,pcooper@prcoffice.com,281 362-0144,281 364-1901,Nov 1 1994,Delaware,industrial products - business services,157901,Dec 31,"Champion Communication Services, Inc.
1610 Woodstead Court
Suite 330
The Woodlands, Texas
77380",Ontario,No,Ceased Reporting,OTCBB,,"Glaw, Londergan & O'Neal, LLP",,Equity Transfer Services Inc.,"Under $5,000,000"
,,"20 Adelaide Street, Suite 200
Toronto, Ontario
M5C 2T6",Jorge Estepa,jestepa@championiron.com,416 866-2200,416 361-1333,Dec 24 2013,Ontario,other,15850A,Jun 30,"20 Adelaide Street East, Suite 200
Toronto, Ontario
M5C 2T6",Ontario,No,Ceased Reporting,N/A,,Ernst & Young,,TMX Equity Transfer Services,"$100,000,001 to $500,000,000"
,,"401-217 Queen Street West
Toronto, ON
M5V 0R2",Ken Hershman,ken@championgaming.com,973 5348939,,Feb 2 2021,Ontario,other,,Dec 31,"401-217 Queen Street West
Toronto, Ontario
M5V 0R2",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,Harbourside CPA LLP,,Not Applicable,"Under $5,000,000"
,,"1100 René Lévesque Blvd. West
Suite 610
Montréal, Québec
H3B 4N4",Steve Boucratie,SBoucratie@championironmines.com,514 316-4858,514 819-8100,May 18 2006,Australia,metals and minerals - metal mines,Q22964,Mar 31,"Level 1, 91 Evans Street
Rozelle, New South Wales
2039",Ontario,Yes,"British Columbia, Alberta, Saskatchewan, Manitoba, Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland","TSX, Australia",CIA,Ernst & Young,,TSX Trust Company,"$100,000,001 to $500,000,000"
,,"20 ADELAIDE STREET EAST
SUITE 301
Toronto, Ontario
M5C 2T6",Jorge Estepa,jestepa@championiron.com,416 866-2200,416 361-1333,Apr 11 1985,Ontario,junior natural resource - mining,54B100,Mar 31,"20 ADELAIDE STREET EAST
SUITE 301
Toronto, Ontario
M5C 2T6",Ontario,Yes,Ceased Reporting,N/A,,Collins Barrow Toronto LLP,,Equity Financial Trust Company,"$25,000,001 to $100,000,000"
,,"P.O. Box 10, 160 Maitland Road
Goderich, Ontario
N7A 3Y6",Scott Hall,,519 524-2601,519 524-3015,Jan 1 1994,Federal,industrial products - transportation equipment,,Dec 31,"P.O. Box 10, 160 Maitland Road
Goderich, Ontario
N7A 3Y6",New Brunswick,No,Ceased Reporting,"TSX, ME",,Price Waterhouse,,Montreal Trust Company of Canada,"Under $5,000,000"
,,"26, boulevard Bromont, Suite 200
Bromont, Quebec
J2L 2K3",Stephane St-Onge,s.stonge@camada.ca,418 387-1646,,Dec 6 2018,Quebec,financial services - investment companies and funds,,Dec 31,"1000 rue Sherbrooke Ouest, bureau 1700
Montreal, Quebec
H3A 3G4",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,Ernst & Young LLP,Commandité Fonds Champlain inc.,,"$100,000,001 to $500,000,000"
,,"56 Temperance Street
4th Floor
Toronto, Ontario
M5H 3V5",Rose Ting,,416 628-7673,,Jul 27 1987,ONTARIO,merchandising - wholesale distributors,15882T,Oct 31,"8 Westmore Drive
Toronto, Ontario
M9V 3Z7",No filing is or has previously been made under the MRRS Prospectus Policy,No,Ceased Reporting,TSX Venture,,Grunwald & Co.,,Equity Transfer ServicesInc.,"Under $5,000,000"
,,"Attn: Roger Bendelac c/o Geo Genesis Group
575 Madison Avenue, Suite 1006
New York, NY
10022","Shelly Schaeffer or Andrew Befumo, counsel for Changda","shelly@befumolaw.com, Andrew@befumolaw.com",202 725-6733,772 264-8023,Jan 25 2007,"Nevada, United States",industrial products - chemicals and fertilizers,15910R,Dec 31,"10th Floor Chenhong Building No. 301, East Dong Feng Street
Weifang, Peoples Republic of China",British Columbia,No,British Columbia,OTCBB,CIHI,"Mazars, LLP",,Island Stock Transfer,"$25,000,001 to $100,000,000"
,,"3-3# Bldg 1 No 181
Jiefangsan Rd Longzihu Dist
Bengbu, Anhui",Zhen Guo Yu,y139096654607@126.com,055 1-584-5583,055 1-584-5673,Dec 21 2005,British Columbia,other,15911W,Dec 31,"430-609 GranvilleStreet
PO Box 10325
Vancouver, British Columbia
V7Y 1G5",British Columbia,No,"British Columbia, Alberta",NEX,CYQH,MSCM LLP,,Computershare Trust Company of Canada,"Under $5,000,000"
,,"Suite 404 - 999 Canada Place
Vancouver, British Columbia
V6C3E2",Cyrus Ameli,cameli@channelresources.ca,604 684-7098,,Nov 1 1989,British Columbia,junior natural resource - mining,15916P,Sep 30,"Suite 404 - 999 Canada Place
Vancouver, British Columbia
V6C 3E2",British Columbia,No,Ceased Reporting,N/A,,Ernst & Young LLP,,Computershare Investor Services Inc.,"Under $5,000,000"
,,"6725 - 40th Avenue
Red Deer, Alberta
T4N 3M4",Charlene Turner,charleneturner@channelridge.com,403 346-9077,403 346-9133,Jan 11 2000,Alberta,real estate project,,Sep 30,"6725 - 40th Avenue
Red Deer, Albeta
T4N3M4",Alberta,No,"British Columbia, Alberta",N/A,,GrantThornton LLP,,Olympia Trust Company,"$5,000,001 to $25,000,000"
,,"7950 E. Acoma Drive, Suite 211
Scottsdale, AZ
85260",Nick Appleyard,info@chaparralgold.com,480 483-9932,480 483-9926,Sep 16 2013,British Columbia,metals and minerals - metal mines,1594W1,Dec 31,"7950 E. Acoma Drive, Suite 211
Scottsdale, AZ
85260",British Columbia,No,"British Columbia, Alberta, Saskatchewan, Manitoba, Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland, Yukon",TSX,CHL,Davidson & Company,,Computershare Investor Services Inc.,"$100,000,001 to $500,000,000"
,,"#410, 744 West Hastings Street
Vancouver, BC
V6C 1A5",Alan H. C. Carter,alan@magellanminerals.com,604 676-5663,604 607-5664,Oct 31 1983,"Victoria, British Columbia",metals and minerals - mining,15951E,Nov 15,"#410, 744 West Hastings Street
Vancouver, BC
V6C 1A5",British Columbia,No,Ceased Reporting,TSX Venture,,BDO Dunwoody LLP,,Computershare Investor Services Inc.,"Under $5,000,000"
,,"Attention: Ian Young
90 Ronson Drive
Etobicoke, Ontario
M9W 1C1",Ian Young,,416 243-3138,416 243-2534,Apr 11 1995,Ontario,merchandising - speciality stores,159566,Mar 31,"Attention: Ian Young
90 Ronson Drive
Etobicoke, Ontario
M9W 1C1",No filing is or has previously been made under the MRRS Prospectus Policy,No,Ceased Reporting,TSX,,Ernst & Young LLP,,CIBC Mellon Trust Company,"$100,000,001 to $500,000,000"
,,"2060 Broadway, Suite B1
Boulder, CO
80302",John Eagleton,john@chargacard.com,303 578-3578,,Aug 29 2017,Delaware,industrial products - technology,,Dec 31,"2060 Broadway, Suite B1
Boulder, CO
80302",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,N/A,,,"Under $5,000,000"
,,"P.O. Box 20312
Calgary Place Postal Outlet
Calgary, Alberta
T2P 4J4","Mark Walker, Senior Vice President, Finance & Chief Financial Officer",mark@chargerenergy.com,403 303-8500,403 264-0085,Dec 13 2006,Alberta,junior natural resource - oil and gas,15961Q,Dec 31,"1700 - 250 Second Street SW
Calgary, Alberta
T2P 0C1",Alberta,Yes,Ceased Reporting,N/A,,PricewaterhouseCoopers LLP,,Alliance Trust Company,"$25,000,001 to $100,000,000"
ChargerQuest Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00052467,"120 Adelaide Street West
Suite 803
Toronto, Ontario
M5H 1T1","Christopher Misch, CEO",info@chargerquest.com,519 777-5150,,Oct 1 2019,Canada,other,,Dec 31,"120 Adelaide Street West
Suite 803
Toronto, Ontario
M5H 1T1",Ontario,No,Non-Reporting Issuer,N/A,,N/A,,Marrelli Trust Company Limited,"Under $5,000,000"
