Company,SEDAR_url,mailAddress,contactName,bizEmail,telNum,faxNum,dateForm,jurisdiction,industryClass,cusipNum,finYearEnd,hqAddress,principalRegulator,shortFormProspectusIssuer,reportJurisdiction,stockExchange,stockSym,auditor,generalPartner,transferAgent,assets
,,"Suite 1500
409 Granville Street
Vancouver, British Columbia
V6C 1T2",Graham Downs,gdowns@atacresources.com,604 688-0111,,Oct 15 1998,British Columbia,junior natural resource - mining,046491,Dec 31,"Suite 1500
409 Granville Street
Vancouver, British Columbia
V6C 1T2",British Columbia,No,"British Columbia, Alberta",TSX Venture,ATC,"Davidson & Company LLP, Chartered Professional Accountants",,Computershare Investor Services Inc.,"$5,000,001 to $25,000,000"
,,"3 Ayiou Demetriou Street
Acropolis, Cyprus
2012",César Sánchez Fernández,info@atalayamining.com,357 2244-2705,357 2242-1956,Sep 17 2004,Cyprus,metals and minerals - mining,M15278,Dec 31,"1 Lambousas Street
Nicosia, Cyprus
1095",Ontario,No,"British Columbia, Alberta, Saskatchewan, Manitoba, Ontario, New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland, Other than Canada","TSX, London-AIM",AYM,Ernst & Young Cyprus Ltd.,,Computershare Investor Services PLC,"$25,000,001 to $100,000,000"
,,"Suite 5800, Scotia Plaza, 40 King Street West
Toronto, Ontario
M5H 3Z7",Willliam J. Baird,,416 785-3879,416 931-6521,Aug 31 1989,CBCA,junior natural resource - mining,04650P,Jun 30,"Suite 5800, 40 King Street West
Toronto, Ontario
M5H 3Z7",No filing is or has previously been made under the MRRS Prospectus Policy,No,"Ontario, Quebec",ME,AML,Ernst & Young LLP,,Equity Transfer Services Inc.,"Under $5,000,000"
,,"91 Millidge Avenue
Saint John, New Brunswick
E2K 2M3",Peter M. Klohn,,506 632-2788,506 634-3573,Jan 21 1987,Federal,other,046581,Sep 30,"91 Millidge Avenue
Saint John, New Brunswick
E2K 2M3",,No,"Alberta, New Brunswick",N/A,AKM,Doane Raymond,,Montreal Trust Company,"Under $5,000,000"
,,"Corporate Governance & Secretarial
4th Floor, West Building
5302 Forand Street SW
Calgary, Alberta
T3E 8B4",Kyle Brunner,Kyle.Brunner@atco.com,403 292-7500,403 292-7507,Aug 31 1962,Alberta,other,046789,Dec 31,"Corporate Governance & Secretarial
4th Floor, West Building
5302 Forand Street SW
Calgary, Alberta
T3E 8B4",Alberta,Yes,"British Columbia, Alberta, Saskatchewan, Manitoba, Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland",TSX,ACO,PricewaterhouseCoopers,,TSX Trust Company,"Over $1,000,000,000"
,,"#300 - 220 Cambie Street
Vancouver, B.C.
V6B 2M9","John H. Goodwin, President",,604 221-1150,604 221-1159,Dec 23 1996,British Columbia,industrial products - technology - software,00206Y,Jun 30,"#300, 220 Cambie Street
Vancouver, B.C.
V6B 2M9",No filing is or has previously been made under the MRRS Prospectus Policy,No,"British Columbia, Ontario",CDNX - BC,ATE,PricewaterhouseCoopers LLP,,Computershare Trust Company of Canada,"Under $5,000,000"
,,"25 Adelaide Street East, #1900
Toronto, Ontario
M5C 3A1",Thomas Pladsen,info@atexresources.com,647 287-3778,,Jan 20 1981,British Columbia,junior natural resource - mining,04681A,Sep 30,"25 Adelaide Street East, #1900
Toronto, Ontario
M5C 3A1",British Columbia,No,"British Columbia, Alberta",TSX Venture,ATX,DeVisser Gray LLP,,Computershare Trust Company of Canada,"$5,000,001 to $25,000,000"
,,"4409 94 Street NW
Edmonton, Alberta
T6E 6T7",Robert Beekhuizen,info@athabascaminerals.com,780 465-5696,780 430-9865,Dec 31 2006,Alberta,metals and minerals - mining,046826,Dec 31,"4409 94 Street NW
Edmonton, Alberta
T6E 6T7",Alberta,Yes,"British Columbia, Alberta, Ontario",TSX Venture,AMI,Grant Thornton LLP,,TSX Trust Company,"$5,000,001 to $25,000,000"
,,"1200, 215 - 9th Avenue SW
Calgary, Alberta
T2P 1K3","Matt Taylor, Chief Financial Officer",mtaylor@atha.com,403 817-9104,403 264-4640,Aug 23 2006,Alberta,oil and gas - oil and gas producers,046827,Dec 31,"1200, 215 -9th Avenue SW
Calgary, Alberta
T2P 1K3",Alberta,Yes,All provinces and territories of Canada,TSX,ATH,Ernst & Young LLP,,Computershare Trust Company of Canada,"Over $1,000,000,000"
,,"198, 311 - 4th Avenue North
Saskatoon, Saskatchewan
S7K 2L8",Dawn Zhou,info@athabascapotash.ca,306 933-4298,306 374-7579,Apr 10 2006,Saskatchewan,junior natural resource - mining,04682P,Dec 31,"198, 311 - 4th Avenue North
Saskatoon, Saskatchewan
S7K 2L8",Saskatchewan,No,Ceased Reporting,N/A,,Hergott Duval Stack LLP,,Equity Transfer & Trust Company,"$25,000,001 to $100,000,000"
,,"5773 Mayview Circle
Burnaby, BC
V5E 4B7",Jim Kermeen,,604 525-7377,604 525-7381,Mar 17 1987,British Columbia,junior natural resource - mining,046900,Nov 30,"5773 Mayview Circle
Burnaby, BC
V5E 4B7",No filing is or has previously been made under the MRRS Prospectus Policy,No,Ceased Reporting,TSX,,Manning Elliott,,Computershare Trust Company of Canada,"Under $5,000,000"
,,"2010 Harbison Drive
#312
Vacaville, California
95687",John Power,johnpower@athenagoldcorp.com,707 7751001,,Dec 23 2003,Delaware,metals and minerals - mining,,Dec 31,"2010 Harbison Drive
#312
Vacaville, California
95687",British Columbia,No,"British Columbia, Ontario","Canada - CSE, Over-the-counter markets",ATHA,MaloneBailey LLP,,Equiniti Trust Company,"Under $5,000,000"
,,"Sun Life Tower West
Suite 2100, 144 - 4th Avenue SW
Calgary, AB
T2P 3N4",Steve Nielsen,snielsen@daylightenergy.ca,403 266-6900,403 266-6988,Sep 5 1986,British Columbia,junior natural resource - oil and gas,04748H,Jan 31,"Sun Life Tower West
Suite 2100, 144 - 4th Avenue SW
Calgary, AB
T2P 3N4",Alberta,No,"British Columbia, Alberta",N/A,,n/a,0,Computershare Trust Company of Canada,"$5,000,001 to $25,000,000"
,,"65 Queen St. West
Suite 815, P.O. Box 75
Toronto, ON
M5H 2M5",Pat Gleeson,pgleeson@gleesonlegal.com,416 861-5800,416 363-8223,Jul 30 2007,British Virgin Islands,other,,Dec 31,"TMF Place, P.O. Box 964
Road Town, Tortola
VG1110",Ontario,No,"British Columbia, Alberta, Saskatchewan, Manitoba, Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland",N/A,,Deloitte & Touche LLP,,Equity Transfer & Trust Company,"$100,000,001 to $500,000,000"
ATI Airtest Technologies Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00012286,"#9-1520 Cliveden Avenue
Delta, British Colombia
V3M 6J8",George Graham,ggraham@airtest.com,604 517-3888,604 517-3900,Mar 13 1996,BC,industrial products - fabricating and engineering,00208E,Dec 31,"#9-1520 Cliveden Avenue
Delta, BC
V3M 6J8",British Columbia,No,"British Columbia, Alberta",TSX Venture,AAT,"Dale, Matheson, Carr-Hilton, Labonte",,Computershare Trust Company of Canada,"$5,000,001 to $25,000,000"
