Company,SEDAR_url,mailAddress,contactName,bizEmail,telNum,faxNum,dateForm,jurisdiction,industryClass,cusipNum,finYearEnd,hqAddress,principalRegulator,shortFormProspectusIssuer,reportJurisdiction,stockExchange,stockSym,auditor,generalPartner,transferAgent,assets
,,"480 Boulevard de la Cite
Gatineau, Quebec
J8T 8R3",Patricia Bood,patricia.bood@brookfieldrenewable.com,819 561-2722,819 561-7188,Mar 31 2008,Ontario,utilities - gas/electrical utilities,112833,Dec 31,"Brookfield Place, 181 Bay Street
Suite 300, P.O. Box 762
Toronto, Ontario
M5J 2T3",Ontario,Yes,Ceased Reporting,N/A,,Deloitte & Touche LLP,,BNY Trust Company of Canada,"Over $1,000,000,000"
,,"P.O. Box 762, Brookfield Place
181 Bay Street, Suite 300
Toronto, Ontario
M5J 2T3",Jennifer Mazin,Jennifer.mazin@brookfieldrenewable.com,416 369-3369,416 365-9642,Feb 10 2010,Canada,utilities - gas/electrical utilities,11283Q,Dec 31,"P.O. Box 762, Brookfield Place
181 Bay Street, Suite 300
Toronto, Ontario
M5J 2T3",Ontario,Yes,All provinces and territories of Canada,TSX,BRF,Ernst & Young LLP,,CIBC Mellon Trust Company,"$100,000,001 to $500,000,000"
,,"4906 Richard Road S.W.
Calgary, Alberta
T3E 6L1",Shane Pearson,shane.pearson@brookfieldrp.com,403 231-8900,403 231-8960,Jun 30 2010,Ontario,real estate,11283w,Dec 31,"4906 Richard Road S.W.
Calgary, Alberta
T3E 6L1",Alberta,Yes,Ceased Reporting,"TSX, NYSE",,Deloitte &Touche LLP,,CST Trust Company,"Over $1,000,000,000"
,,"4906 Richard Road S.W.
Calgary, Alberta
T3E 6L1",Thomas Lui,Thomas.Lui@brookfieldrp.com,403 231-8900,,Jun 30 2010,Ontario,real estate,,Dec 31,"4906 Richard Road S.W.
Calgary, Alberta
T3E 6L1",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,Deloitte &Touche LLP,,,"Over $1,000,000,000"
,,"Brookfield Place, 181 Bay Street
Suite 300, P.O. Box 762
Toronto, Ontario
M5J 2T3",Alice Olive,funds@brookfield.com,855 777-8001,312 377-8236,Apr 24 2014,Ontario,other,,Dec 31,"Brookfield Place, 181 Bay Street
Suite 300, P.O. Box 762
Toronto, Ontario
M5J 2T3",Ontario,No,All provinces and territories of Canada,TSX,BSO,Deloitte LLP,,Computershare Trust Company of Canada,"$100,000,001 to $500,000,000"
,,"181 Bay Street
Suite 300
Toronto, Ontario
M5J 2T3",Bruce Robertson,,416 956-5175,416 363-9642,Jan 1 1500,Ontario,financial services - investment companies and funds,,Dec 31,"181 Bay Street
Suite 300
Toronto, Ontario
M5J 2T3",Ontario,No,"British Columbia, Alberta, Saskatchewan, Manitoba, Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland",N/A,,Deloitte & Touche LLP,,Computershare Trust Company of Canada,"Under $5,000,000"
,,"c/o Maples Corporate Services Limited
P.O. Box 309, Ugland House
Grand Cayman, n/a
KY1-1104",Mark Srulowitz,mark.srulowitz@brookfield.com,212 417-2520,,Mar 1 2021,Cayman Islands,financial services - investment companies and funds,,Dec 31,"c/o Maples Corporate Services Limited
P.O. Box 309, Ugland House
Grand Cayman, n/a
KY1-1104",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,Deloitte & Touche LLP,Brookfield Special Investments Fund GP LLC,,"$25,000,001 to $100,000,000"
,,"c/o Brookfield Strategic Real Estate Partners III GP of GP LLC
Brookfield Place
250 Vesey Street
New York, New York
10281-1023",Mark Srulowitz,Mark.Srulowitz@brookfield.com,212 417-2520,,Jul 11 2017,Delaware,financial services - investment companies and funds,,Dec 31,"c/o Brookfield Strategic Real Estate Partners III GP OF GP LLC
Brookfield Place
250 Vesey Street
New York, New York
10281-1023",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,Deloitte & Touche LLP,Brookfield Strategic Real Estate Partners III GP L.P.,,"Over $1,000,000,000"
,,"c/o Brookfield Strategic Real Estate Partners III GP of GP LLC
Brookfield Place
250 Vesey Street
New York, New York
10281-1023",Mark Srulowitz,Mark.Srulowitz@brookfield.com,212 417-2520,,Jul 11 2017,Delaware,financial services - investment companies and funds,,Dec 31,"c/o Brookfield Strategic Real Estate Partners III GP OF GP LLC
Brookfield Place
250 Vesey Street
New York, New York
10281-1023",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,Deloitte & Touche LLP,Brookfield Strategic Real Estate Partners III GP L.P.,,"Over $1,000,000,000"
,,"Brookfield Place
250 Vesey Street
New York, New York
10281-1023",Mark Srulowitz,Mark.Srulowitz@brookfield.com,212 417-2520,,May 10 2021,Delaware,financial services - investment companies and funds,,Dec 31,"Brookfield Place
250 Vesey Street
New York, New York
10281-1023",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,Deloitte & Touche LLP,Brookfield Strategic Real Estate Partners IV GP L.P.,,"Over $1,000,000,000"
,,"c/o Brookfield Renewable
41 Victoria Street
Gatineau, Quebec
J8X 2A1",Marcus Enns,marcus.enns@brookfieldrenewable.com,819 561-8842,819 561-7188,Apr 3 1998,Delaware,utilities - gas/electrical utilities,,Dec 31,"c/o Brookfield Renewable
41 Victoria Street
Gatineau, Quebec
J8X 2A1",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,Eernst & Young LLP,,N/A,"$500,000,001 to $1,000,000,000"
,,"2950, 400 -4th Avenue S.W.
Calgary, Alberta
T2P0J4",Stuart Symon,,403 232-4851,403 920-0033,Sep 1 1994,Alberta,junior natural resource - oil and gas,114034,Dec 31,"2950,400 - 4th Avenue S.W.
Calgary, Alberta
T2P0J4",No filing is or has previously been made under the MRRS Prospectus Policy,No,Ceased Reporting,N/A,,KPMG,,Valiant Trust Company,"$5,000,001 to $25,000,000"
,,"Finance Department
170 University Avenue, Suite 1200
Toronto, Ontario
M5H 3B3",Lynne Wade,,978 262-2400,978 262-2500,Dec 1 1988,Canada,other,114424,Sep 30,"Finance Department
170 University Avenue, Suite 1200
Toronto, Ontario
M5H 3B3",No filing is or has previously been made under the MRRS Prospectus Policy,No,"British Columbia, Alberta, Saskatchewan, Manitoba, Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland",N/A,,PricewaterhouseCoopers LLP,,Computershare Trust Company of Canada,"$25,000,001 to $100,000,000"
,,"702 - 889 West Pender Street
Vancouver, BC
V6C 3B2",Gwen Wegner,gwen.wegner@dominicacap.com,604 6693116,,Sep 5 2017,British Columbia,other,114454,Jun 30,"702 - 889 West Pender Street
Vancouver, BC
V6C 3B2",British Columbia,No,"British Columbia, Alberta",N/A,,Saturna Group Chartered Professional Accountants LLP,,Odyssey Trust Company,"Under $5,000,000"
,,"219 Dufferin Street
Suite 300A
Toronto, Ontario
M6K 1Y9",,www.brookshirerawmaterialsfunds.com,,,May 2 2007,Ontario,financial services - investment companies and funds,,Dec 31,"219 Dufferin Street
Toronto, Ontario
M6K 1Y9",Ontario,No,All provinces and territories of Canada,N/A,,Mintz and Partners LLP,N/A,EquityTransfer & Trust Company,"$25,000,001 to $100,000,000"
,,"-
372 Bay Street
Suite 1700
Toronto, Ontario
M5H 2W9",David Hass,dhass@brooksidecapital.ca,416 616-0112,,May 20 2016,Ontario,other,,May 31,"-
372 Bay Street
Suite 1700
Toronto, Ontario
M5H 2W9",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,NA,Brookside Capital Fund S GP Ltd.,NA,"$5,000,001 to $25,000,000"
,,"302-326 Adelaide Street West
Toronto, Ontario
M5V 1R3",Diana Soloway,diana@brookstreetmic.com,416 922-1200,,Dec 5 2014,Canada,financial services - investment companies and funds,,Dec 31,"302-326 Adelaide Street West
Toronto, Ontario
M5V1R3",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,Cooper & Co.,,,"Under $5,000,000"
,,"302-326 Adelaide Street West
Toronto, Ontario
M5V1R3",Diana Soloway,diana@brookstreetmic.com,416 922-1200,,Sep 18 2012,Canada,financial services - investment companies and funds,,Dec 31,"302-326 Adelaide Street West
Toronto, Ontario
M5V1R3",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,Cooper & Co.,,,"$25,000,001 to $100,000,000"
,,"520 - 5th Avenue S.W.
Suite 600
Calgary, Alberta",Dean Callaway,dcallaway@broxenergy.com,403 999-3050,,May 11 2021,British Columbia,oil and gas - oil and gas producers,,Dec 31,"520 - 5th S.W.
Suite 600
Calgary, Alberta",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,N/A,,,"Under $5,000,000"
,,"119 - 14 St. N.W.
Calgary, Alberta
T2N 1Z6",Tom Devlin,,403 543-7070,403 543-7085,May 9 1996,Alberta,other,110909,Dec 31,"119 - 14 St. N.W.
Calgary, Alberta
T2N 1Z6",Alberta,No,All provinces and territories of Canada,N/A,BXO,Grant Thornton,,Montreal Trust,"Under $5,000,000"
,,"726 Saint-Joseph Street
Valcourt, Québec
J0E 2L0",Martin Langelier,martin.langelier@brp.com,450 532-6154,450 532-6494,May 1 2003,Canada,industrial products - transportation equipment,05577W,Jan 31,"726 Saint-Joseph Street
Valcourt, Quebec
J0E 2L0",Quebec,Yes,All provinces and territories of Canada,"TSX, NASDAQ",DOO,Deloitte LLP,,Computershare Investor Services Inc.,"Over $1,000,000,000"
,,"c/o Sharon Lewis Consulting
Suite 404 - 999 Canada Place
Vancouver, BC
V6C 3E2",Byron Coulthard,byron@shawcable.com,604 657-7004,,May 10 1967,British Columbia,junior natural resource - mining,097843,Oct 31,"c/o Sharon Lewis Consulting
Suite 404 - 999 Canada Place
Vancouver, BC
V6C 3E2",British Columbia,No,"British Columbia, Alberta",TSX Venture,BRS,Cinnamon Jang Willoughby,,AST Trust Company (Canada),"$5,000,001 to $25,000,000"
,,"177 Tie Road, B10
R.R. 2, PO Box 1540
Tiverton, Ontario
N0G 2T0","Jack Tasker, Treasurer",jack.tasker@brucepower.com,519 361-2673,519 361-5528,Apr 28 2000,Ontario,other,116705,Dec 31,"177 Tie Road, B10
R.R. 2, PO Box 1540
Tiverton, Ontario
N0G 2T0",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,KPMG LLP,Bruce Power Inc.,BNY Trust Company of Canada,"Over $1,000,000,000"
,,"Corporate Secretariat
One Brunswick Square
P.O. Box 5030
Saint John, New Brunswick
E2L 4L4",Manon Losier,,506 658-7632,506 658-2722,Jul 1 1985,New Brunswick,utilities - telephone utilities,11681D,Dec 31,"Corporate Secretariat
One Brunswick Square
P.O. Box 5030
Saint John, New Brunswick
E2L 4L4",,Yes,"British Columbia, Alberta, Saskatchewan, Manitoba, Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland","TSX, ME",BRR,Ernst & Young,,Montreal Trust Company of Canada,"$500,000,001 to $1,000,000,000"
,,"1100 Avenue des Canadiens-de-Montréal
Bureau 300
Montréal, Québec
H3B 2S2",Anthony Glavac,Aglavac@BRWExplo.ca,514 905-3162,,Jun 20 2007,Province de Québec,gold and precious metals,117088,Dec 31,"1100 Avenue des Canadiens-de-Montréal
Bureau 300
Montréal, Québec
H3B 2S2",Quebec,No,"British Columbia, Alberta, Quebec",TSX Venture,BRW,Raymond Chabot Grant Thornton LLP,,TSX Trust Company,"$5,000,001 to $25,000,000"
,,"315 Hampton Road
Quispamsis, New Brunswick
E2E 4M9",Karl Greenlaw,karl.greenlaw@brunvalley.com,506 647-1994,,Oct 18 2017,New Brunswick,other,,Dec 31,"315 Hampton ROad
Quispamsis, New Brunswick
E2E 4M9",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,Beers Neal LLP,,,"Under $5,000,000"
,,"Unit 403 - 1155 Mainland Street
Vancouver, British Columbia
V6B 5P2",Aneil Manhas,aneil@bruush.com,604 808-5858,,Oct 10 2017,British Columbia,other,,Sep 30,"Unit 403 - 1155 Mainland Street
Vancouver, British Columbia
V6B 5P2",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,n/a,,,"Under $5,000,000"
,,"Corporate Secretary's Office
75 International Blvd.
Suite 100
Toronto, Ontario
M9W 6L9",Corporate Secretary,legal@bsmtechnologies.com,416 675-1201,416 679-8992,Jul 29 1996,Ontario,industrial products - technology - software,055714,Sep 30,"Corporate Secretary's Office
75 International Blvd.
Suite 100
Toronto, Ontario
M9W 6L9",Ontario,Yes,Ceased Reporting,TSX,,PricewaterhouseCoopers LLP,,Computershare Investor Services Inc.,"$100,000,001 to $500,000,000"
,,"26th Floor, Scotia Plaza
40 King Street West
Toronto, ON
M5W 2X6",Investor Relations,,416 945-4080,416 863-7425,Sep 18 1997,Ontario,financial services - investment companies and funds,055949,Dec 01,"26th Floor, Scotia Plaza
40 King Street West
Toronto, ON
M5W 2X6",No filing is or has previously been made under the MRRS Prospectus Policy,No,"British Columbia, Alberta, Saskatchewan, Manitoba, Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland",TSX,BST,KPMG LLP,,Computershare Trust Company of Canada,"$100,000,001 to $500,000,000"
,,"40 King Street West
Scotia Plaza, 26th Floor, P.O. Box 4085
Toronto, Ontario
M5W 2X6",Investor Relations,,416 945-4111,416 863-7425,Mar 23 2000,Ontario,financial services - investment companies and funds,05574Q,Jun 01,"40 King Street West
Scotia Plaza, 26th Floor
Toronto, Ontario
M5W 2X6",Ontario,No,"British Columbia, Alberta, Saskatchewan, Manitoba, Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland",TSX,BXN,"Ernst & Young, LLP",,Computershare Trust Company of Canada,"$100,000,001 to $500,000,000"
,,"1400 West Markham Street, Suite 202
Little Rock, Arkansas
72201",Susan Koehn,BSRinvestorrelations@bsrtrust.com,501 371-6335,501 374-3383,Jan 9 2018,Ontario,real estate,05585D,Dec 31,"333 Bay Street, Suite 3400
Toronto, Ontario
M5H 2S7",Ontario,Yes,All provinces and territories of Canada,TSX,HOM,KPMG LLP,,TSX Trust Company,"Over $1,000,000,000"
,,"17th Floor, North Tower, Royal Bank Tower
Toronto, Ontario
M5J 2J2",Robert Vogtle,,416 865-2244,416 941-9587,Nov 2 1987,Canada,financial services - banks and trusts,,Dec 31,"17th Floor, North Tower, Royal Bank Tower
Toronto, Ontario
M5J 2J2",British Columbia,Yes,Ceased Reporting,N/A,,Ernst & Young,,Montreal Trust,"$5,000,001 to $25,000,000"
,,"17th Floor, North Tower, Royal Bank Tower
Toronto, Ontario
M5J 2J2",Robert Vogtle,,416 865-2244,416 941-9587,Jan 21 1982,Canada,financial services - banks and trusts,,Dec 31,"17th Floor, North Tower, Royal Bank Tower
Toronto, Ontario
M5J 2J2",British Columbia,No,Ceased Reporting,N/A,,Ernst & Young,,Montreal Trust,"Over $1,000,000,000"
,,"33456 South Fraser Way
Abbotsford, BC
V2S 2B5",Lindsay Van Cauwenbergh,lindsay@btbmic.com,780 916-0936,,Jan 1 2015,"Alberta, now in BC",financial services - investment companies and funds,,Dec 31,"33456 South Fraser Way
Abbotsford, BC
V2S 2B5",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,.,,,"$5,000,001 to $25,000,000"
,,"1411, rue Crescent
Suite 300
Montréal, Québec
H3G 2B3",Michel Léonard,mleonard@btbreit.com,514 286-0188,514 286-0011,Jul 12 2006,Québec,real estate,11777P,Dec 31,"1411, rue Crescent
Suite 300
Montréal, Québec
H3G 2B3",Quebec,Yes,"British Columbia, Alberta, Saskatchewan, Manitoba, Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland, North West Territories, Yukon, Nunavut",TSX,BTB,KPMG,,Service aux investisseurs Computershare,"$500,000,001 to $1,000,000,000"
,,"2155, rue Crescent
Montréal, Québec
H3G 2C1","Benoit Cyr, CPA, CA, ASC",bcyr@btbreit.com,514 286-0188,,Jan 28 2015,Québec,real estate,,Dec 31,"2155, rue Crescent
Montréal, Québec
H3G 2C1",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,KPMG S.R.L. /S.E.N.C.R.L.,BTB REAL ESTATE GENERAL PARTNER INC.,,"Under $5,000,000"
,,"209 - 210, 20 Convention Centre Place
South Wharf
Melbourne, Victoria
3006",Domenic Carosa,dom@banxa.com,31 611227235,,Mar 27 2014,Australia,other,,Jun 30,"209 - 210, 20 Convention Centre Place
South Wharf
Melbourne, Victoria
3006",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,RSM Canada,,,"Under $5,000,000"
,,"200 Bay Street
P.O. Box 50, 4th Floor, South Tower, Royal Bank Plaza
Toronto, Ontario
M5J 2W7",Neal Stacey,,416 842-7447,416 842-7400,Jan 1 1500,Ontario,financial services - investment companies and funds,,Dec 31,"200 Bay Street
Royal Bank Plaza
Toronto, Ontario
M5J 2W7",Ontario,No,Not Applicable,N/A,,Deloitte & Touche LLP,,CIBC Mellon,"Under $5,000,000"
,,"BT Centre A9/56B
81 Newgate Street
London, London
EC1A 7AJ",Anna Watch,anna.l.watch@bt.com,020 7356-5158,,Mar 30 2001,England,utilities - telephone utilities,,Mar 31,"BT Centre A9/56B
81 Newgate Street
London, London
EC1A 7AJ",British Columbia,No,"British Columbia, Quebec, Nova Scotia","NYSE, London",,PricewaterhouseCoopers,,,"Over $1,000,000,000"
,,"2 Bloor Street West, Suite 3400
Toronto, Ontario
M4W 3E2",Andrew Shortreid,as@aventine.ca,416 847-1767,,Feb 18 2011,British Columbia,financial services - investment companies and funds,,Dec 31,"2 Bloor Street West, Suite 3400
Toronto, Ontario
M4W 3E2",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,KPMG LLP,,The Investment Administration Solutions Inc.,"$5,000,001 to $25,000,000"
,,"Legal Department
CI Place, 151 Yonge Street
11th Floor
Toronto, Ontario
M5C 2W7",Douglas J. Jamieson,,416 364-1145,416 364-4990,Jul 9 1991,Ontario,other,,Dec 31,"CI Place, 151 Yonge Street
11th Floor
Toronto, Ontario
M5C 2W7",No filing is or has previously been made under the MRRS Prospectus Policy,No,Ceased Reporting,N/A,,Ernst & Young LLP,CI GP Limited,CI Mutual Funds Inc.,"Under $5,000,000"
,,"Legal Department
CI Place, 151 Yonge Street
11th Floor
Toronto, Ontario
M5C 2W7",Douglas J. Jamieson,,416 364-1145,416 364-4990,Dec 13 1993,Ontario,other,,Dec 31,"CI Place, 151 Yonge Street
11th Floor
Toronto, Ontario
M5C 2W7",No filing is or has previously been made under the MRRS Prospectus Policy,No,Ceased Reporting,N/A,,Ernst & Young LLP,CI GP Limited,CI Mutual Funds Inc.,"Under $5,000,000"
,,"Suite1240 - 789 W. Pender Street
Vancouver, BC
V6C 1H2",Michael England,mike@engcom.ca,604 6833995,604 6833988,Aug 28 2008,British Columbia,junior natural resource - mining,05605B,Apr 30,"Suite 1240 - 789 W. Pender Street
Vancouver, BC
V6C 1H2",British Columbia,No,"British Columbia, Alberta",TSX Venture,BTU,"Charlton & Company, Chartered Accountants",,Computershare Investor Services Inc.,"Under $5,000,000"
,,"605, Gerard-Morisset Street, Suite #3
Québec City, Québec
G1S 4V5",David Weiser,david@blacktieventures.com,418 559-2767,,Dec 21 2016,Canada,industrial products - technology - software,05604G,Jul 31,"605, Gerard-Morisset Street, Suite #3
Québec City, Québec
G1S 4V5",Alberta,No,"British Columbia, Alberta",N/A,,Mallette LLP,,Computershare Investor Services Inc.,"Under $5,000,000"
,,"67 Yonge Street
Suite 1200
Toronto, Ontario
M5E 1J8",Lonnie Kirsh,n/a,416 350-2347,416 955-9538,Dec 3 1998,Ontario,junior natural resource - mining,11776T,Nov 30,"67 Yonge Street
Suite 1200
Toronto, Ontario
M5E 1J8",Ontario,No,Not Applicable,N/A,,"McGovern, Hurley, Cunningham, LLP",,Equity Transfer Services Inc.,"Under $5,000,000"
,,"82 Richmond Street East, Suite 308
Toronto, Ontario
M5C 1P1",Kevin Coombes,buccaneergoldcorp@gmail.com,416 628-2881,,Oct 4 2004,Ontario,junior natural resource - mining,11777U,Sep 30,"82 Richmond Street East, Suite 308
Toronto, Ontario
M5C 1P1",Ontario,No,"British Columbia, Alberta, Ontario",Canada - CSE,BUCK,UHY McGovern Hurley LLP,,Computershare Trust Company of Canada,"Under $5,000,000"
,,"108B 8257 92nd St.
Delta, British Columbia
V4K 1B5",Kara Sam,kara@buchabrew.ca,604 9921900,,Mar 16 2016,British Columbia,consumer products - breweries and beverages,,Feb 28,"108B 8257 92nd St.
Delta, British Columbia
V4K 1B5",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,N/A,,,"Under $5,000,000"
