Company,SEDAR_url,mailAddress,contactName,bizEmail,telNum,faxNum,dateForm,jurisdiction,industryClass,cusipNum,finYearEnd,hqAddress,principalRegulator,shortFormProspectusIssuer,reportJurisdiction,stockExchange,stockSym,auditor,generalPartner,transferAgent,assets
,,"6100 Royalmount
Montreal, Québec
H4P 2R2",Rosemonde Mandeville,rosemonde.mandeville@biophagepharma.net,514 496-1452,514 496-1521,May 4 2000,Canada,other,04064P,Nov 30,"6100 Royalmount
Montreal, Québec
H4P 2R2",Quebec,No,"British Columbia, Alberta, Quebec",TSX Venture,BUG,Raymond Chabot Grant Thornton LLP,,CIBC Mellon Trust Co.,"Under $5,000,000"
,,"900, 17th Avenue S.W.
Suite 400
Calgary, Alberta
T2T 0A4",Chris Thrall,chris.thrall@biorefinex.com,403 705-1720,403 398-1557,Sep 17 2010,Alberta,agricultural industries,,Dec 31,"909, 17th Avenue S.W.
Suite 400
Calgary, Alberta
T2T 0A4",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,Not Applicable,,,"Under $5,000,000"
,,"7496 Wellington Road
R.R. #3
Guelph, Ontario
N1H 6H9",Derek Webb,dwebb@biorem.biz,519 767-9100,519 767-1824,Dec 18 2003,Ontario,transportation and environmental services,09068G,Dec 31,"7496 Wellington Road 34
R.R. #3
Guelph, Ontario
N1H 6H9",Ontario,No,"British Columbia, Alberta, Ontario",TSX Venture,BRM,MNP LLP,,TSX Trust Company,"$5,000,001 to $25,000,000"
,,"460 de Francfort
Laval, Québec
H7M 4S1",Philip Lang,www.biorthex.com,905 554-4990,905 554-4997,Nov 9 1993,Québec,consumer products - biotechnology/pharmaceuticals,,Dec 31,"460 de Francfort
Laval, Québec
H7M 4S1",Quebec,No,Quebec,N/A,,Petrie Raymond S.E.N.C.R.L,,Computershare Investor Services Inc,"Under $5,000,000"
,,"Administration
505 Cochrane Drive
Markham, Ontario
L3R 8E3",Vincent A. D'Angelo,vd'angelo@l1id.com,203 504-1100,203 504-1150,Jun 25 1987,Canada,other,09065U,Dec 31,"Administration
505 Cochrane Drive
Markham, Ontario
L3R 8E3",Ontario,Yes,Ceased Reporting,N/A,,Deloitte & Touche LLP,,Computershare Trust Company of Canada,"$25,000,001 to $100,000,000"
,,"511 - 9 Street NE
Calgary, Alberta
T2E 4K4",Geoff Watson,grw@grwinc.ca,604 6086314,,May 11 2017,Canada,oil and gas - oil and gas services,,Dec 31,"511 - 9 Street NE
Calgary, Alberta
T2E 4K4",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,N/A,,Odyssey Trust Company,"Under $5,000,000"
,,"18 Wynford Drive, Suite 704
Toronto, Ontario
M3C 3S2",Yana Pchelkin,info@biosenta.com,416 410-2019,416 410-6703,Aug 20 1986,Ontario,junior industrial,09072N,Sep 30,"18 Wynford Drive, Suite 704
Toronto, Ontario
M3C 3S2",Ontario,No,"British Columbia, Ontario",Canada - CSE,ZRO,MS Partners LLP,,Heritage Transfer Agency Inc.,"Under $5,000,000"
,,"5525 Artillery Place
Halifax, NS
B3J 1J2","Mario Laflamme, CFO",cfo@biosign.com,877 712-7446,647 361-8255,Jul 14 2006,Ontario,other,09070P,Dec 31,"10 Four Seasons Place, Ste 1000
Toronto, Ontario
M9B 6H7",Ontario,No,"British Columbia, Alberta, Ontario",TSX Venture,BIO,Collins Barrow Toronto LLP,,Computershare Trust Company of Canada,"$5,000,001 to $25,000,000"
,,"3300 S. Decatur, #10542
Las Vegas, Nevada
89102","Robert T. Yurckonis, President and C.E.O.",equinoxint@gmail.com,267 295-7814,,Nov 5 2008,Nevada,oil and gas - oil and gas producers,29445X,Feb 28,"3300 S. Decatur, #10542
Las Vegas, Nevada
89102",British Columbia,No,British Columbia,OTCBB,EQNX,"Ronald R. Chadwick, P.C.",,Signature Stock Transfer,"Under $5,000,000"
,,"2476 Argentia Road
Suite 402
Mississauga, Ontario
L5N 6M1",Robert March,rmarch@biosyent.com,905 206-0013,905 206-1413,Apr 28 1947,British Columbia,consumer products - biotechnology/pharmaceuticals,422781,Dec 31,"2476 Argentia Road
Suite 402
Mississauga, Ontario
L5N 6M1",Ontario,Yes,"British Columbia, Alberta, Ontario",TSX Venture,RX,MNP LLP,,Computershare Investor Services Inc.,"$25,000,001 to $100,000,000"
,,"475 Armand-Frappier Blvd.
Laval, Quebec
H7V 4B3",Jeanne Bertonis,jeanne.bertonis@biosyntech.com,450 686-2437,450 686-8952,Dec 14 1994,Canada,consumer products - biotechnology/pharmaceuticals,09068L,Mar 31,"475 Armand-Frappier Blvd.
Laval, Quebec
H7V 4B3",Quebec,Yes,"British Columbia, Alberta, Manitoba, Ontario, Quebec",TSX,BSY,KPMG,,Computershare Investor Services Inc,"Under $5,000,000"
,,"360, rue Franquet, bureau 40
Québec, Québec
G1P 4N3",Benoit Côte,benoit@fcote.com,418 653-3423,418 653-9238,Aug 9 2006,Québec,consumer products - biotechnology/pharmaceuticals,,Dec 31,"360, rue Franquet, bureau 40
Québec, Québec
G1P 4N3",Quebec,No,"British Columbia, Alberta, Ontario, Quebec",N/A,,Raymond Chabot Grant Thornton L.L.P.,,CIBC Mellon Trust Company,"Under $5,000,000"
,,"160 - 3751 Shell Rd.
Richmond, BC
V6W 2X2",Gale Belding,info@biotechltd.com,604 295-1119,604 295-1110,Aug 20 1993,Alberta,consumer products - biotechnology/pharmaceuticals,909381,Mar 31,"160 - 3751 Shell Rd.
Richmond, BC
V6W 2X2",British Columbia,No,"British Columbia, Alberta",OTCBB,BIOHF,HLB Cinnamon Jang Willoughby & Company,,Computershare Trust Company of Canada,"Under $5,000,000"
,,"The Exchange Tower, 130 King Street West
Suite 2850, PO Box 104
Toronto, Ontario
M5X 1A4",John F. Driscoll,,416 364-8788,416 364-5615,Nov 7 2001,Alberta,financial services - investment companies and funds,,Dec 31,"The Exchange Tower, 130 King Street West
Suite 2850, PO Box 104
Toronto, Ontario
M5X 1A4",Alberta,No,Ceased Reporting,TSX Venture,,Deloitte & Touche LLP,,Computershare Trust Company of Canada,"$5,000,001 to $25,000,000"
,,"c/o Biotechna Environmental Technologies (2000) Corporation
2255 Prlane, Suite 125
Willloughby Hill
Ohio, Ohio
44094-2935",Joseph F. Startari,,440 944-7273,440 944-0503,Mar 13 1967,Alberta,industrial products - technology,09066W,Jun 30,"The Hansa Building
P.O. Box 727 Landsome Road
The Valley
Anguilla, British West Indies",No filing is or has previously been made under the MRRS Prospectus Policy,No,Alberta,N/A,,Mr. Joe Stein,,Montreal Trust Company of Canada,"Under $5,000,000"
,,"161 Bay Street
5th Floor
Toronto, Ontario
M5J 2S8",John Pearson,,416 594-7236,416 956-6875,Jan 1 1500,Ontario,financial services - investment companies and funds,,Dec 31,"161 Bay Street
5th Floor
Toronto, Ontario
M5J 2S8",Ontario,No,Ceased Reporting,N/A,,PricewaterhouseCoopers LLP,N/A,Canadian Imperial Bank of Commerce - Debt Management Service,"$25,000,001 to $100,000,000"
,,"503 - 905 West Pender Street
Vancouver, British Columbia
V6C 1L6",James Passin,Jpassin@biovaxys.com,646 452-7000,,Apr 25 2018,British Columbia,consumer products - biotechnology/pharmaceuticals,09076M,Oct 31,"503 - 905 West Pender Street
Vancouver, British Columbia
V6C 1L6",British Columbia,Yes,"British Columbia, Alberta, Ontario",Canada - CSE,BIOV,Dale Matheson Carr-Hilton Labonte LLP,,Odyssey Trust Company,"Under $5,000,000"
,,"2900 rue Vanier
Saint-Hyacinthe, Québec
J2S 6M2",René Gosselin,,,,Jul 30 1991,Québec,consumer products - biotechnology/pharmaceuticals,,Dec 31,"2900 rue Vanier
Saint-Hyacinthe, Québec
J2S 6M2",No filing is or has previously been made under the MRRS Prospectus Policy,No,Ceased Reporting,N/A,,Ernst & Young s.r.l.,,Fiducie Desjardins inc.,"Under $5,000,000"
,,"585 Wentworth Street North
Hamilton, Ontario
L8L 5X5",Alan Rickard,arickard@bioxcorp.com,905 521-8205,905 522-4493,Mar 1 2010,Canada,industrial products - technology,09071W,Sep 30,"585 Wentworth Street North
Hamilton, Ontario
L8L 5X5",Ontario,Yes,Ceased Reporting,TSX,,Deloitte LLP,,Computershare Investor Services Inc.,"$25,000,001 to $100,000,000"
,,"Siege Social / Head Office
2050, boul. René-Lévesque Ouest
Suite 104
Québec, Québec
G1V 2K8",Me Gilles Reny,greny@grondinpoudrier.com,418 683-3000,418 683-0677,Jul 13 1995,Federal,consumer products - biotechnology/pharmaceuticals,09069J,Dec 31,"Siege Social / Head Office
2050 boul. René-Lévesque Ouest
Suite 104
Québec, Québec
G1V 2K8",Quebec,Yes,"British Columbia, Alberta, Ontario, Quebec",TSX Venture,BIP,Raymond Chabot Grant Thornton,,Computershare Investor Services Inc.,"$5,000,001 to $25,000,000"
,,"1500 Royal Centre, 1055 West Georgia Street
P.O. Box 11117
Vancouver, British Columbia
V6E 4N7",Michael Ryan,michael.ryan@au.brookfield.com,61 2-9692-2800,61 2-9692-2899,Aug 31 2018,British Columbia,other,,Dec 31,"1500 Royal Centre, 1055 West Georgia Street
P.O. Box 11117
Vancouver, British Columbia
V6E 4N7",Ontario,Yes,All provinces and territories of Canada,TSX,BIK,Deloitte & Touche LLP,,Computershare Investor Services Inc.,"Over $1,000,000,000"
,,"130 Kingscross Drive
King City, Ontario
L7B 1E6",Mark Miller,mark.miller@birchbiomed.com,905 833-3414,,Feb 20 2015,British Columbia,other,,Sep 30,"130 Kingscross Drive
King City, Ontario
L7B 1E6",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,N/A,N/A,N/A,"Under $5,000,000"
,,"Suite 1000
600 - 3rd Avenue SW
Calgary, Alberta
T2P 0G5",Robyn Bourgeois,RBourgeois@birchcliffenergy.com,403 213-4831,403 261-6424,May 31 2005,Alberta,oil and gas - oil and gas producers,090697,Dec 31,"Suite 1000
600 - 3rd Avenue SW
Calgary, Alberta
T2P 0G5",Alberta,Yes,"British Columbia, Alberta, Saskatchewan, Manitoba, Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland",TSX,BIR,KPMG LLP,,Computershare Trust Company of Canada,"Over $1,000,000,000"
,,"127, 10th Ave NW
Calgary, Alberta
T2M 0B4",William H. Petrie Sr.,whpetrie@birchlakeenergy.com,403 457-1944,403 457-1933,Dec 5 2007,Alberta,junior natural resource - oil and gas,09072C,Dec 31,"127, 10th Ave NW
Calgary, Alberta
T2M 0B4",Alberta,No,"British Columbia, Alberta, Saskatchewan",TSX Venture,BLK,KPMG,,Computershare Trust Company of Canada,"Under $5,000,000"
,,"Suite 300
250 - 6th Avenue, S.W.
Calgary, Alberta
T2P 3H7",Joel J. Jarding,info@birchmountain.com,403 262-1838,403 263-9888,Dec 31 1995,Alberta,junior natural resource - mining,09066X,Dec 31,"Suite 300
250 - 6th Avenue, S.W.
Calgary, Alberta
T2P 3H7",Alberta,Yes,"British Columbia, Alberta, Saskatchewan, Manitoba, Ontario, Quebec","TSX, AMEX",BMD,Ernst &Young LLP,,Computershare Trust Company of Canada,"$25,000,001 to $100,000,000"
,,"2520 Capitol Hill Crescent NW
Calgary, Alberta
T2M 4X5",Steve Joseph,steve@birchwoodproperties.ca,403 270-5557,,Sep 2 2016,Alberta,real estate project,,Dec 31,"2520 Capitol Hill Crescent NW
Calgary, Alberta
T2M 4X5",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,Collins Barrow LLP,,,"$5,000,001 to $25,000,000"
,,"925 Veteran's Bouevard
Airdrie, Alberta
T4A 2G6",Lawrence Walter,lwalter@ltam.ca,,,Dec 6 2010,Alberta,oil and gas - oil and gas producers,,Dec 31,"925 Veteran's Boulevard
Airdrie, Alberta
T4A 2G6",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,CHH LLP - Chartered Accountants,,,"Under $5,000,000"
,,"Ste 206
5405 Eglinton Avenue West
Toronto, Ontario
M9C 5K6","P.A. Charette, Chairman, CEO & President",,416 620-7122,416 620-7121,Feb 15 1930,Saskatchewan,other,090761,Dec 31,"Ste 206
5405 Eglinton Avenue West
Toronto, Ontario
M9C 5K6",Ontario,No,Ceased Reporting,N/A,,KPMG LLP,,Computershare Trust Company of Canada,"$100,000,001 to $500,000,000"
,,"5700 Explorer Drive
Suite 400
Mississauga, Ontario
L4W 0C6",Teri McKibbon,investor.relations@bird.ca,905 602-4122,905 602-1516,Mar 5 2010,Ontario,other,09076P,Dec 31,"5700 Explorer Drive
Suite 400
Mississauga, Ontario
L4W 0C6",Ontario,Yes,"British Columbia, Alberta, Saskatchewan, Manitoba, Ontario, New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland",TSX,BDT,KPMG LLP,,Computershare Investor Services Inc.,"$500,000,001 to $1,000,000,000"
,,"5403 Eglinton Avenue West
Toronto, Ontario
M9C 5K6",Tim Talbott,investor.relations@bird.ca,416 620-7122,416 620-1516,Jan 1 2006,Ontario,other,090762,Dec 31,"5403 Eglinton Avenue West
Toronto, Ontario
M9C 5K6",Ontario,No,Ceased Reporting,TSX,,KPMG LLP,,Computershare Investor Services Inc.,"$100,000,001 to $500,000,000"
,,"5204 Roblin Blvd.
Winnipeg, MB
R3R 0H1",Jon Bridgman,umi@bell.net,877 587-0777,,Mar 7 1958,Manitoba,junior natural resource - oil and gas,090823,Jul 31,"5204 Roblin Blvd.
Winnipeg, MB
R3R 0H1",Manitoba,No,"British Columbia, Manitoba, Ontario","Frankfurt, Canada - CSE",BDR,MNP LLP,,"Capital Transfer Agency,ULC","$5,000,001 to $25,000,000"
,,"400 - 3rd Ave SW
Suite 3700
Calgary, AB
T2P 4H2",Robert J. Lonseth,rlonseth@birdrockinc.com,403 561-9009,,Jan 22 2021,Alberta,other,,Dec 31,"400 3rd Ave SW
Suite 3700
Calgary, AB
T2P 4H2",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,N/A,N/A,N/A,"Under $5,000,000"
,,"400 3rd Ave SW
Suite 3700
Calgary, AB
T2P 4H2",Robert J. Lonseth,rlonseth@birdrockinc.com,403 561-9009,,Feb 16 2021,Alberta,other,,Dec 31,"400 3rd Ave SW
Suite 3700
Calgary, AB
T2P 4H2",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,N/A,N/A,N/A,"Under $5,000,000"
,,"1155 University
Suite 812
Montreal, Quebec
H3B 3A7",Michel Rathé,info@birim.com,514 393-8611,514 393-1158,Sep 30 1994,Ontario,gold and precious metals,090878,Mar 31,"1155 University
Suite 812
Montreal, Quebec
H3B 3A7",Quebec,Yes,Not Applicable,N/A,BGI,PriceWaterhouse Coopers,,Computershare Investor Services Inc,"$5,000,001 to $25,000,000"
,,"Buyukdere Cad., Nilufer Han No. 103/9
Istanbul, Turkey
not applic",H. Tulug Akal,,212 275-1960,212 275-1969,Mar 24 1981,Turkey,metals and minerals - metal mines,,Dec 31,"Buykdere Cad., Nilufer Han No. 103/9
Istanbul, Turkey
not applic",No filing is or has previously been made under the MRRS Prospectus Policy,No,Ceased Reporting,N/A,,Gureli Yeminli Mali Musavirlik,,CIBC Mellon Trust Company,"$25,000,001 to $100,000,000"
,,"1 ROYAL GATE BOULEVARD
WOODBRIDGE, ONTARIO
L4L 8Z7",DOUGLAS N. DUNSMUIR,,905 264-1867,905 264-0702,May 7 1946,ONTARIO,metals and minerals - mining,091289,Dec 31,"1 ROYAL GATE BOULEVARD
WOODBRIDGE, ONTARIO
L4L 8Z7",Alberta,No,Ceased Reporting,CDNX - AB,,COOPERS & LYBRAND,,THE R-M TRUST COMPANY,"$5,000,001 to $25,000,000"
,,"100 King Street West, Suite 3400
One First Canadian Place
Toronto, Ontario
M5X 1A4",Barry Dahl,bdahl@klondexmines.com,775 284-5757,,Dec 23 2005,Ontario,junior natural resource - mining,091703,Dec 31,"100 King Street West, Suite 3400
One First Canadian Place
Toronto, Ontario
M5X 1A4",Ontario,No,Ceased Reporting,N/A,,MNP LLP,,TSX Trust Company,"$5,000,001 to $25,000,000"
,,"Attention: Dan Geremia
800, 205 5th Avenue S.W.
Calgary, Alberta
T2PV7",Mr. Dan Geremia,,403 699-2200,403 263-9965,May 7 1997,Alberta,junior natural resource - oil and gas,091922,Dec 31,"Attention: Dan Geremia
800, 205 5th Avenue S.W.
Calgary, Alberta
T2P 2V7",No filing is or has previously been made under the MRRS Prospectus Policy,No,Not Applicable,N/A,,KPMG,,Computershare Trust Company of Canada,"$5,000,001 to $25,000,000"
,,"Suite 3100, 350 - 7 Avenue S.W.
Calgary, Alberta
T2P 3N9",Kevin W. Wolfe,,403 266-4668,403 237-2334,Aug 14 1981,Alberta,financial services - investment companies and funds,091932,Dec 31,"Suite 3100, 350 - 7 Avenue S.W.
Calgary,, Alberta
T2P 3N9",No filing is or has previously been made under the MRRS Prospectus Policy,No,"British Columbia, Alberta, Saskatchewan, Manitoba, Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland",TSX,BIM,Ernst & Young,,Montreal Trust Company of Canada,"$5,000,001 to $25,000,000"
,,"4800 - 1 King Street West
Box 160
Toronto, Ontario
M5H 1A1",Fred Pye,fred.pye@3iq.ca,416 639-2130,,Mar 31 2020,Ontario,financial services - investment companies and funds,09175G,Dec 31,"4800 - 1 King Street West
Box 160
Toronto, Ontario
M5H 1A1",Ontario,No,All provinces and territories of Canada,TSX,QBTC,Raymond Chabot Grant Thornton LLP,,Computershare Investor Services Inc.,"$100,000,001 to $500,000,000"
,,"4800-1 King Street West
Box 160
Toronto, Ontario
M5H 1A1",Frederick Pye,fred.pye@3iq.ca,416 639-2130,,Jan 1 1500,Ontario,financial services - investment companies and funds,,Dec 31,"4800-1 King Street West
Box 160
Toronto, Ontario
M5H 1A1",Ontario,No,All provinces and territories of Canada,N/A,,Raymond Chabot Grant Thornton LLP,,,"Under $5,000,000"
,,"Royal Bank Plaza, South Tower
200 Bay Street, Suite 2700, P.O. Box 27
Toronto, Ontario
M5J 2J1",Kirstin McTaggart,kmctaggart@ninepoint.com,416 943-4065,416 943-6497,Jan 12 2021,Ontario,financial services - investment companies and funds,09173K,Dec 31,"Royal Bank Plaza, South Tower
200 Bay Street, Suite 2700, P.O. Box 27
Toronto, Ontario
M5J 2J1",Ontario,No,Ceased Reporting,N/A,,KPMG LLP,,TSX Trust Company,"$100,000,001 to $500,000,000"
,,"2500 Stantec Tower
10220 - 103 Ave NW
Edmonton, Alberta
T5J 0K4",Heather Barnhouse,heather.barnhouse@dentons.com,780 423-7215,,Dec 20 2017,Alberta,other,09173W,Dec 31,"10142 82 Avenue NW
Edmonton, Alberta
T6E 1Z4",Alberta,No,"British Columbia, Alberta, Saskatchewan, Manitoba, Yukon",TSX Venture,BTCW,KRP LLP,,Odyssey Trust Company,"Under $5,000,000"
,,"CHARLES HOUSE
5-11 Regent Street
3rd Floor
London, England
SWIY 4LR",Magdalena M. Bujnowska,,44 1717669611,44 1717669660,Mar 7 1956,Canada,oil and gas - oil and gas producers,019190,Dec 31,"T.N. UNWIN
Box 25, Commerce Court West
Toronto, Ontario
M5L 1A9",No filing is or has previously been made under the MRRS Prospectus Policy,Yes,Ceased Reporting,TSX,,Ernst & Young,,CIBC Mellon Trust Company,"$5,000,001 to $25,000,000"
,,"18 King Street East, Suite 902
Toronto, Ontario
M5C 1C4",Geoffrey Morphy,gmorphy@bitfarms.com,647 259-1790,,Oct 11 2018,Canada,other,09173B,Dec 31,"18 King Street East, Suite 902
Toronto, Ontario
M5C 1C4",Ontario,Yes,All provinces and territories of Canada,"NASDAQ, TSX Venture",BITF,PricewaterhouseCoopers LLP,,TSX Trust Company,"$25,000,001 to $100,000,000"
,,"77 King Street West,
Suite 2905
Toronto, Ontario
M5K 1H1",Karsten Arend,karsten.arend@bitrush.com,647 660-8703,,Jan 21 1999,Ontario,financial services - financial management companies,09173X,Dec 31,"77 King Street West,
Suite 2905
Toronto, Ontario
M5K 1H1",Ontario,No,"British Columbia, Ontario",Canada - CSE,BRH,Manning Elliott LLP,,Capital Transfer Agency Inc.,"Under $5,000,000"
,,"Suite 206 - B
1571 Bellevue Avenue
West Vancouver, BC
V7V 1A6",Michael S. Carr,infoman@bitterrootresources.com,604 922-1351,,Mar 13 1951,BC,junior natural resource - mining,091901,Oct 31,"Suite 206 - B
1571 Bellevue Avenue
West Vancouver, BC
V7V 1A6",British Columbia,No,"British Columbia, Alberta",TSX Venture,BTT,Davidson & Company LLP,,Computershare Trust Company of Canada,"$5,000,001 to $25,000,000"
,,"2110 28th Street
West Vancouver, BC
V7V 4M3",Michael H. Woods,woodsco@shaw.ca,604 925-0551,,Jan 4 1990,"Nevada, USA",other,091751,Dec 31,"548 Market Street
Suite 18224
San Francisco, California
94104",British Columbia,No,"British Columbia, Other than Canada",OTCBB,BTZO,"Sadler, Gibb & Associates, LLC",,"Interwest Transfer Co., Inc.","Under $5,000,000"
BlackBerry Limited (formerly Research In Motion Limited),https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00008452,"2200 University Avenue East
Waterloo, Ontario
N2K 0A7",Investor Relations,investor_relations@blackberry.com,519 888-7465,519 888-6990,Mar 7 1984,Ontario,industrial products - technology - software,09228F,Feb 28,"2200 University Avenue East
Waterloo, Ontario
N2K 0A7",Ontario,Yes,"British Columbia, Alberta, Saskatchewan, Manitoba, Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland","TSX, NYSE",BB,PricewaterhouseCoopers LLP,,Computershare Investor Services Inc.,"Over $1,000,000,000"
